timestamp_s,src,dst,protocolo,ip_len,info
1779594297.328376,,,UDP,63,"1779594297.328376 IP (tos 0x0, ttl 64, id 38568, offset 0, flags [DF], proto UDP (17), length 63)"
1779594297.338759,,,UDP,36,"1779594297.338759 IP (tos 0x0, ttl 64, id 7224, offset 0, flags [DF], proto UDP (17), length 36)"
1779594297.339601,,,UDP,1500,"1779594297.339601 IP (tos 0x0, ttl 64, id 38569, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.340279,,,UDP,1500,"1779594297.340279 IP (tos 0x0, ttl 64, id 38570, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.341199,,,UDP,1500,"1779594297.341199 IP (tos 0x0, ttl 64, id 38571, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.342010,,,UDP,1500,"1779594297.342010 IP (tos 0x0, ttl 64, id 38572, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.342680,,,UDP,1500,"1779594297.342680 IP (tos 0x0, ttl 64, id 38573, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.343237,,,UDP,1500,"1779594297.343237 IP (tos 0x0, ttl 64, id 38574, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.343809,,,UDP,1500,"1779594297.343809 IP (tos 0x0, ttl 64, id 38575, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.344608,,,UDP,1500,"1779594297.344608 IP (tos 0x0, ttl 64, id 38576, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.349927,,,UDP,29,"1779594297.349927 IP (tos 0x0, ttl 64, id 7227, offset 0, flags [DF], proto UDP (17), length 29)"
1779594297.350670,,,UDP,1500,"1779594297.350670 IP (tos 0x0, ttl 64, id 38577, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.351075,,,UDP,29,"1779594297.351075 IP (tos 0x0, ttl 64, id 7228, offset 0, flags [DF], proto UDP (17), length 29)"
1779594297.351749,,,UDP,1500,"1779594297.351749 IP (tos 0x0, ttl 64, id 38578, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.351857,,,UDP,29,"1779594297.351857 IP (tos 0x0, ttl 64, id 7229, offset 0, flags [DF], proto UDP (17), length 29)"
1779594297.352366,,,UDP,1500,"1779594297.352366 IP (tos 0x0, ttl 64, id 38579, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.352525,,,UDP,29,"1779594297.352525 IP (tos 0x0, ttl 64, id 7230, offset 0, flags [DF], proto UDP (17), length 29)"
1779594297.352980,,,UDP,1500,"1779594297.352980 IP (tos 0x0, ttl 64, id 38580, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.353093,,,UDP,29,"1779594297.353093 IP (tos 0x0, ttl 64, id 7231, offset 0, flags [DF], proto UDP (17), length 29)"
1779594297.353481,,,UDP,1500,"1779594297.353481 IP (tos 0x0, ttl 64, id 38581, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.353736,,,UDP,29,"1779594297.353736 IP (tos 0x0, ttl 64, id 7232, offset 0, flags [DF], proto UDP (17), length 29)"
1779594297.354142,,,UDP,1500,"1779594297.354142 IP (tos 0x0, ttl 64, id 38582, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.354671,,,UDP,29,"1779594297.354671 IP (tos 0x0, ttl 64, id 7233, offset 0, flags [DF], proto UDP (17), length 29)"
1779594297.355126,,,UDP,1500,"1779594297.355126 IP (tos 0x0, ttl 64, id 38583, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.355166,,,UDP,29,"1779594297.355166 IP (tos 0x0, ttl 64, id 7234, offset 0, flags [DF], proto UDP (17), length 29)"
1779594297.355554,,,UDP,1500,"1779594297.355554 IP (tos 0x0, ttl 64, id 38584, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.361260,,,UDP,29,"1779594297.361260 IP (tos 0x0, ttl 64, id 7235, offset 0, flags [DF], proto UDP (17), length 29)"
1779594297.362241,,,UDP,29,"1779594297.362241 IP (tos 0x0, ttl 64, id 7236, offset 0, flags [DF], proto UDP (17), length 29)"
1779594297.362245,,,UDP,1500,"1779594297.362245 IP (tos 0x0, ttl 64, id 38585, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.362760,,,UDP,30,"1779594297.362760 IP (tos 0x0, ttl 64, id 7237, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.362836,,,UDP,1500,"1779594297.362836 IP (tos 0x0, ttl 64, id 38586, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.363276,,,UDP,1500,"1779594297.363276 IP (tos 0x0, ttl 64, id 38587, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.363353,,,UDP,30,"1779594297.363353 IP (tos 0x0, ttl 64, id 7238, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.363767,,,UDP,1500,"1779594297.363767 IP (tos 0x0, ttl 64, id 38588, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.363814,,,UDP,30,"1779594297.363814 IP (tos 0x0, ttl 64, id 7239, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.364198,,,UDP,1500,"1779594297.364198 IP (tos 0x0, ttl 64, id 38589, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.364462,,,UDP,30,"1779594297.364462 IP (tos 0x0, ttl 64, id 7240, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.364967,,,UDP,1500,"1779594297.364967 IP (tos 0x0, ttl 64, id 38590, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.365722,,,UDP,30,"1779594297.365722 IP (tos 0x0, ttl 64, id 7241, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.365852,,,UDP,30,"1779594297.365852 IP (tos 0x0, ttl 64, id 7242, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.366140,,,UDP,1500,"1779594297.366140 IP (tos 0x0, ttl 64, id 38591, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.366611,,,UDP,1500,"1779594297.366611 IP (tos 0x0, ttl 64, id 38592, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.372852,,,UDP,30,"1779594297.372852 IP (tos 0x0, ttl 64, id 7243, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.373246,,,UDP,30,"1779594297.373246 IP (tos 0x0, ttl 64, id 7244, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.373318,,,UDP,1500,"1779594297.373318 IP (tos 0x0, ttl 64, id 38594, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.373648,,,UDP,30,"1779594297.373648 IP (tos 0x0, ttl 64, id 7245, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.373765,,,UDP,1500,"1779594297.373765 IP (tos 0x0, ttl 64, id 38595, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.374118,,,UDP,30,"1779594297.374118 IP (tos 0x0, ttl 64, id 7246, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.374120,,,UDP,1500,"1779594297.374120 IP (tos 0x0, ttl 64, id 38596, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.374505,,,UDP,1500,"1779594297.374505 IP (tos 0x0, ttl 64, id 38597, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.374522,,,UDP,30,"1779594297.374522 IP (tos 0x0, ttl 64, id 7247, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.374993,,,UDP,1500,"1779594297.374993 IP (tos 0x0, ttl 64, id 38598, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.375253,,,UDP,30,"1779594297.375253 IP (tos 0x0, ttl 64, id 7248, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.375664,,,UDP,1500,"1779594297.375664 IP (tos 0x0, ttl 64, id 38599, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.376502,,,UDP,30,"1779594297.376502 IP (tos 0x0, ttl 64, id 7249, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.376921,,,UDP,30,"1779594297.376921 IP (tos 0x0, ttl 64, id 7250, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.377141,,,UDP,1500,"1779594297.377141 IP (tos 0x0, ttl 64, id 38600, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.377585,,,UDP,1500,"1779594297.377585 IP (tos 0x0, ttl 64, id 38601, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.383867,,,UDP,30,"1779594297.383867 IP (tos 0x0, ttl 64, id 7252, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.384098,,,UDP,30,"1779594297.384098 IP (tos 0x0, ttl 64, id 7253, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.384418,,,UDP,1500,"1779594297.384418 IP (tos 0x0, ttl 64, id 38602, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.384422,,,UDP,30,"1779594297.384422 IP (tos 0x0, ttl 64, id 7254, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.384824,,,UDP,30,"1779594297.384824 IP (tos 0x0, ttl 64, id 7255, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.384906,,,UDP,1500,"1779594297.384906 IP (tos 0x0, ttl 64, id 38603, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.385336,,,UDP,30,"1779594297.385336 IP (tos 0x0, ttl 64, id 7256, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.385349,,,UDP,1500,"1779594297.385349 IP (tos 0x0, ttl 64, id 38604, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.385778,,,UDP,1500,"1779594297.385778 IP (tos 0x0, ttl 64, id 38605, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.386066,,,UDP,30,"1779594297.386066 IP (tos 0x0, ttl 64, id 7257, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.386201,,,UDP,1500,"1779594297.386201 IP (tos 0x0, ttl 64, id 38606, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.386626,,,UDP,1500,"1779594297.386626 IP (tos 0x0, ttl 64, id 38607, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.387657,,,UDP,30,"1779594297.387657 IP (tos 0x0, ttl 64, id 7258, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.387889,,,UDP,30,"1779594297.387889 IP (tos 0x0, ttl 64, id 7259, offset 0, flags [DF], proto UDP (17), length 30)"
1779594297.388086,,,UDP,1500,"1779594297.388086 IP (tos 0x0, ttl 64, id 38608, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.388471,,,UDP,1500,"1779594297.388471 IP (tos 0x0, ttl 64, id 38609, offset 0, flags [+], proto UDP (17), length 1500)"
1779594297.395018,,,UDP,30,"1779594297.395018 IP (tos 0x0, ttl 64, id 7260, offset 0, flags [DF], proto UDP (17), length 30)"
