timestamp_s,src,dst,protocolo,ip_len,info
1779587522.636104,,,TCP,60,"1779587522.636104 IP (tos 0x0, ttl 64, id 8397, offset 0, flags [DF], proto TCP (6), length 60)"
1779587522.646466,,,TCP,60,"1779587522.646466 IP (tos 0x0, ttl 64, id 0, offset 0, flags [DF], proto TCP (6), length 60)"
1779587522.646585,,,TCP,52,"1779587522.646585 IP (tos 0x0, ttl 64, id 8398, offset 0, flags [DF], proto TCP (6), length 52)"
1779587522.647296,,,TCP,88,"1779587522.647296 IP (tos 0x0, ttl 64, id 8399, offset 0, flags [DF], proto TCP (6), length 88)"
1779587522.657471,,,TCP,52,"1779587522.657471 IP (tos 0x0, ttl 64, id 15596, offset 0, flags [DF], proto TCP (6), length 52)"
1779587522.714709,,,TCP,2948,"1779587522.714709 IP (tos 0x0, ttl 64, id 8400, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587522.714768,,,TCP,1252,"1779587522.714768 IP (tos 0x0, ttl 64, id 8402, offset 0, flags [DF], proto TCP (6), length 1252)"
1779587522.715225,,,TCP,2948,"1779587522.715225 IP (tos 0x0, ttl 64, id 8403, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587522.715885,,,TCP,2948,"1779587522.715885 IP (tos 0x0, ttl 64, id 8405, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587522.715939,,,TCP,1500,"1779587522.715939 IP (tos 0x0, ttl 64, id 8407, offset 0, flags [DF], proto TCP (6), length 1500)"
1779587522.716480,,,TCP,2948,"1779587522.716480 IP (tos 0x0, ttl 64, id 8408, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587522.724827,,,TCP,52,"1779587522.724827 IP (tos 0x0, ttl 64, id 15597, offset 0, flags [DF], proto TCP (6), length 52)"
1779587522.724833,,,TCP,52,"1779587522.724833 IP (tos 0x0, ttl 64, id 15598, offset 0, flags [DF], proto TCP (6), length 52)"
1779587522.724979,,,TCP,2948,"1779587522.724979 IP (tos 0x0, ttl 64, id 8410, offset 0, flags [DF], proto TCP (6), length 2948)"
