timestamp_s,src,dst,protocolo,ip_len,info
1779587667.925681,,,TCP,2948,"1779587667.925681 IP (tos 0x0, ttl 64, id 47645, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.926112,,,TCP,52,"1779587667.926112 IP (tos 0x0, ttl 64, id 64690, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.926119,,,TCP,52,"1779587667.926119 IP (tos 0x0, ttl 64, id 64691, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.926120,,,TCP,52,"1779587667.926120 IP (tos 0x0, ttl 64, id 64692, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.926359,,,TCP,2948,"1779587667.926359 IP (tos 0x0, ttl 64, id 47647, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.926378,,,TCP,52,"1779587667.926378 IP (tos 0x0, ttl 64, id 64693, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.926379,,,TCP,2948,"1779587667.926379 IP (tos 0x0, ttl 64, id 47651, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.926381,,,TCP,2948,"1779587667.926381 IP (tos 0x0, ttl 64, id 47649, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.926404,,,TCP,2948,"1779587667.926404 IP (tos 0x0, ttl 64, id 47653, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.926418,,,TCP,2948,"1779587667.926418 IP (tos 0x0, ttl 64, id 47655, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.926426,,,TCP,2948,"1779587667.926426 IP (tos 0x0, ttl 64, id 47657, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.926439,,,TCP,2948,"1779587667.926439 IP (tos 0x0, ttl 64, id 47659, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.926446,,,TCP,2948,"1779587667.926446 IP (tos 0x0, ttl 64, id 47661, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.975781,,,TCP,52,"1779587667.975781 IP (tos 0x0, ttl 64, id 64694, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.975789,,,TCP,52,"1779587667.975789 IP (tos 0x0, ttl 64, id 64695, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.975790,,,TCP,52,"1779587667.975790 IP (tos 0x0, ttl 64, id 64696, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.975790,,,TCP,52,"1779587667.975790 IP (tos 0x0, ttl 64, id 64697, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.975791,,,TCP,52,"1779587667.975791 IP (tos 0x0, ttl 64, id 64698, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.975792,,,TCP,52,"1779587667.975792 IP (tos 0x0, ttl 64, id 64699, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.975793,,,TCP,52,"1779587667.975793 IP (tos 0x0, ttl 64, id 64700, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.975793,,,TCP,52,"1779587667.975793 IP (tos 0x0, ttl 64, id 64701, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.975794,,,TCP,52,"1779587667.975794 IP (tos 0x0, ttl 64, id 64702, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.975801,,,TCP,52,"1779587667.975801 IP (tos 0x0, ttl 64, id 64703, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.975802,,,TCP,52,"1779587667.975802 IP (tos 0x0, ttl 64, id 64704, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.975803,,,TCP,52,"1779587667.975803 IP (tos 0x0, ttl 64, id 64705, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.976116,,,TCP,2948,"1779587667.976116 IP (tos 0x0, ttl 64, id 47663, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976239,,,TCP,2948,"1779587667.976239 IP (tos 0x0, ttl 64, id 47665, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976329,,,TCP,2948,"1779587667.976329 IP (tos 0x0, ttl 64, id 47667, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976373,,,TCP,2948,"1779587667.976373 IP (tos 0x0, ttl 64, id 47669, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976388,,,TCP,2948,"1779587667.976388 IP (tos 0x0, ttl 64, id 47671, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976401,,,TCP,2948,"1779587667.976401 IP (tos 0x0, ttl 64, id 47673, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976410,,,TCP,52,"1779587667.976410 IP (tos 0x0, ttl 64, id 64706, offset 0, flags [DF], proto TCP (6), length 52)"
1779587667.976413,,,TCP,2948,"1779587667.976413 IP (tos 0x0, ttl 64, id 47675, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976425,,,TCP,2948,"1779587667.976425 IP (tos 0x0, ttl 64, id 47677, offset 0, flags [DF], proto TCP (6), length 2948)"
1779587667.976427,,,TCP,52,"1779587667.976427 IP (tos 0x0, ttl 64, id 64707, offset 0, flags [DF], proto TCP (6), length 52)"
