timestamp_s,src,dst,protocolo,ip_len,info
1779760297.183159,,,TCP,60,"1779760297.183159 IP (tos 0x0, ttl 64, id 43640, offset 0, flags [DF], proto TCP (6), length 60)"
1779760297.193307,,,TCP,60,"1779760297.193307 IP (tos 0x0, ttl 64, id 0, offset 0, flags [DF], proto TCP (6), length 60)"
1779760297.193364,,,TCP,52,"1779760297.193364 IP (tos 0x0, ttl 64, id 43641, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.193553,,,TCP,88,"1779760297.193553 IP (tos 0x0, ttl 64, id 43642, offset 0, flags [DF], proto TCP (6), length 88)"
1779760297.203615,,,TCP,52,"1779760297.203615 IP (tos 0x0, ttl 64, id 18617, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.228145,,,TCP,2948,"1779760297.228145 IP (tos 0x0, ttl 64, id 43643, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.228215,,,TCP,1252,"1779760297.228215 IP (tos 0x0, ttl 64, id 43645, offset 0, flags [DF], proto TCP (6), length 1252)"
1779760297.228653,,,TCP,2948,"1779760297.228653 IP (tos 0x0, ttl 64, id 43646, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.229195,,,TCP,2948,"1779760297.229195 IP (tos 0x0, ttl 64, id 43648, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.229214,,,TCP,1500,"1779760297.229214 IP (tos 0x0, ttl 64, id 43650, offset 0, flags [DF], proto TCP (6), length 1500)"
1779760297.229846,,,TCP,2948,"1779760297.229846 IP (tos 0x0, ttl 64, id 43651, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.238504,,,TCP,52,"1779760297.238504 IP (tos 0x0, ttl 64, id 18618, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.238536,,,TCP,52,"1779760297.238536 IP (tos 0x0, ttl 64, id 18619, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.239290,,,TCP,2948,"1779760297.239290 IP (tos 0x0, ttl 64, id 43653, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.239952,,,TCP,52,"1779760297.239952 IP (tos 0x0, ttl 64, id 18620, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.239968,,,TCP,52,"1779760297.239968 IP (tos 0x0, ttl 64, id 18621, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.239975,,,TCP,52,"1779760297.239975 IP (tos 0x0, ttl 64, id 18622, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.239988,,,TCP,52,"1779760297.239988 IP (tos 0x0, ttl 64, id 18623, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.240328,,,TCP,2948,"1779760297.240328 IP (tos 0x0, ttl 64, id 43655, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.242245,,,TCP,2948,"1779760297.242245 IP (tos 0x0, ttl 64, id 43657, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.242368,,,TCP,2948,"1779760297.242368 IP (tos 0x0, ttl 64, id 43659, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.242773,,,TCP,2948,"1779760297.242773 IP (tos 0x0, ttl 64, id 43661, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.242850,,,TCP,2948,"1779760297.242850 IP (tos 0x0, ttl 64, id 43663, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.243049,,,TCP,2948,"1779760297.243049 IP (tos 0x0, ttl 64, id 43665, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.243106,,,TCP,2948,"1779760297.243106 IP (tos 0x0, ttl 64, id 43667, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.243282,,,TCP,2948,"1779760297.243282 IP (tos 0x0, ttl 64, id 43669, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.243782,,,TCP,2948,"1779760297.243782 IP (tos 0x0, ttl 64, id 43671, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.249901,,,TCP,52,"1779760297.249901 IP (tos 0x0, ttl 64, id 18624, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.249985,,,TCP,2948,"1779760297.249985 IP (tos 0x0, ttl 64, id 43673, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.249997,,,TCP,2948,"1779760297.249997 IP (tos 0x0, ttl 64, id 43675, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.250457,,,TCP,52,"1779760297.250457 IP (tos 0x0, ttl 64, id 18625, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.250505,,,TCP,4396,"1779760297.250505 IP (tos 0x0, ttl 64, id 43677, offset 0, flags [DF], proto TCP (6), length 4396)"
1779760297.253051,,,TCP,52,"1779760297.253051 IP (tos 0x0, ttl 64, id 18626, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.253076,,,TCP,52,"1779760297.253076 IP (tos 0x0, ttl 64, id 18627, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.253084,,,TCP,52,"1779760297.253084 IP (tos 0x0, ttl 64, id 18628, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.253120,,,TCP,52,"1779760297.253120 IP (tos 0x0, ttl 64, id 18629, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.253128,,,TCP,52,"1779760297.253128 IP (tos 0x0, ttl 64, id 18630, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.254413,,,TCP,4396,"1779760297.254413 IP (tos 0x0, ttl 64, id 43680, offset 0, flags [DF], proto TCP (6), length 4396)"
1779760297.254544,,,TCP,52,"1779760297.254544 IP (tos 0x0, ttl 64, id 18631, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.254555,,,TCP,52,"1779760297.254555 IP (tos 0x0, ttl 64, id 18632, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.254564,,,TCP,52,"1779760297.254564 IP (tos 0x0, ttl 64, id 18633, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.254592,,,TCP,4396,"1779760297.254592 IP (tos 0x0, ttl 64, id 43683, offset 0, flags [DF], proto TCP (6), length 4396)"
1779760297.255035,,,TCP,4396,"1779760297.255035 IP (tos 0x0, ttl 64, id 43686, offset 0, flags [DF], proto TCP (6), length 4396)"
1779760297.256028,,,TCP,7292,"1779760297.256028 IP (tos 0x0, ttl 64, id 43689, offset 0, flags [DF], proto TCP (6), length 7292)"
1779760297.256639,,,TCP,4276,"1779760297.256639 IP (tos 0x0, ttl 64, id 43694, offset 0, flags [DF], proto TCP (6), length 4276)"
1779760297.261157,,,TCP,52,"1779760297.261157 IP (tos 0x0, ttl 64, id 18634, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.261185,,,TCP,52,"1779760297.261185 IP (tos 0x0, ttl 64, id 18635, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.261194,,,TCP,52,"1779760297.261194 IP (tos 0x0, ttl 64, id 18636, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.263093,,,TCP,2948,"1779760297.263093 IP (tos 0x0, ttl 64, id 43697, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.264581,,,TCP,52,"1779760297.264581 IP (tos 0x0, ttl 64, id 18637, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.264665,,,TCP,52,"1779760297.264665 IP (tos 0x0, ttl 64, id 18638, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.272950,,,TCP,52,"1779760297.272950 IP (tos 0x0, ttl 64, id 18639, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.273035,,,TCP,1252,"1779760297.273035 IP (tos 0x0, ttl 64, id 43699, offset 0, flags [DF], proto TCP (6), length 1252)"
1779760297.273228,,,TCP,52,"1779760297.273228 IP (tos 0x0, ttl 64, id 18640, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.283617,,,TCP,52,"1779760297.283617 IP (tos 0x0, ttl 64, id 18641, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.290566,,,TCP,4148,"1779760297.290566 IP (tos 0x0, ttl 64, id 43700, offset 0, flags [DF], proto TCP (6), length 4148)"
1779760297.301146,,,TCP,52,"1779760297.301146 IP (tos 0x0, ttl 64, id 18642, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.334853,,,TCP,4148,"1779760297.334853 IP (tos 0x0, ttl 64, id 43703, offset 0, flags [DF], proto TCP (6), length 4148)"
1779760297.340231,,,TCP,2948,"1779760297.340231 IP (tos 0x0, ttl 64, id 43706, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.341090,,,TCP,4396,"1779760297.341090 IP (tos 0x0, ttl 64, id 43708, offset 0, flags [DF], proto TCP (6), length 4396)"
1779760297.341851,,,TCP,4396,"1779760297.341851 IP (tos 0x0, ttl 64, id 43711, offset 0, flags [DF], proto TCP (6), length 4396)"
1779760297.342825,,,TCP,4396,"1779760297.342825 IP (tos 0x0, ttl 64, id 43714, offset 0, flags [DF], proto TCP (6), length 4396)"
1779760297.343619,,,TCP,4396,"1779760297.343619 IP (tos 0x0, ttl 64, id 43717, offset 0, flags [DF], proto TCP (6), length 4396)"
1779760297.344329,,,TCP,2948,"1779760297.344329 IP (tos 0x0, ttl 64, id 43720, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.345084,,,TCP,52,"1779760297.345084 IP (tos 0x0, ttl 64, id 18643, offset 0, flags [DF], proto TCP (6), length 52)"
1779760297.345135,,,TCP,1460,"1779760297.345135 IP (tos 0x0, ttl 64, id 43722, offset 0, flags [DF], proto TCP (6), length 1460)"
1779760297.345175,,,TCP,2948,"1779760297.345175 IP (tos 0x0, ttl 64, id 43723, offset 0, flags [DF], proto TCP (6), length 2948)"
1779760297.345823,,,TCP,4396,"1779760297.345823 IP (tos 0x0, ttl 64, id 43725, offset 0, flags [DF], proto TCP (6), length 4396)"
1779760297.346812,,,TCP,4396,"1779760297.346812 IP (tos 0x0, ttl 64, id 43728, offset 0, flags [DF], proto TCP (6), length 4396)"
1779760297.347518,,,TCP,4396,"1779760297.347518 IP (tos 0x0, ttl 64, id 43731, offset 0, flags [DF], proto TCP (6), length 4396)"
